user,task,attempt,start_time,text_system,text_user,asr_hypothesis,speaker,rating,asr_confidence,asr_time,barge-in,n_sys_words,n_user_words,sysTurnDuration,userTurnDuration,system_speech_act,WER,WER_moved,num_turns,num_sorry,mean_WER,mean_asr_conf,sum_barge,mean_sys_words,SSA_sorry,SSA_info,SSA_confirm
5,6,1,401,,"Tarifwechsel,",xtra nonstop,u,,65,409,0,,1,,2,,0.5,,,,,,,,,,
5,6,1,404,In welchen unserer aktuellen Tarife möchten Sie wechseln?,,,s,,,,0,8,,3,,ASKFORINFO,,0.5,,,,,,,0,0,0
5,6,1,407,Sagen Sie bitte,"Xtra Nonstop,",,s u,,0,,1,3,2,1,1,,0.5,,,,,,,,,,
5,6,1,410,"Bevor ich Sie gleich um Bestätigung bitte habe ich noch einen Hinweis, Bei Buchung des Tarifs Xtra Nonstop wird automatisch die Option Xtra Nonstop Plus aktiviert, Ihr Vorteil ab der zweiten Gesprächsminute für null Cent telefonieren und ab der zweiten S_ M_ S_ pro Tag auch für null Cent simsen, Der monatliche Optionspreis in Höhe von einem Euro neunundvierzig wird von Ihrem Xtra-Guthaben abgezogen, Sollte das Guthaben nicht ausreichen ruht die Option bis zur Wiederaufladung, Sie können die Option übrigens auch nach Ablauf eines Monats deaktivieren, Nun zu Ihrem Buchungswunsch, Der Wechsel in den Tarif Xtra Nonstop kostet vier Euro fünfundneunzig, Bitte beachten Sie dass der Tarifwechsel nur bei ausreichendem Xtra-Guthaben durchgeführt werden kann, Sie möchten jetzt in den Tarif Xtra Nonstop wechseln ist das richtig?",,,s,,,,0,126,,53,,INFO ASKCONFIRM,,0.5,,,,,,,0,1,1
5,6,1,463,,"Das ist richtig,",das sechzig,u,,60,467,0,,3,,2,,0.6666666667,,,,,,,,,,
5,6,1,468,"Okay Vertragstarife, Für jeden das Richtige, Ganz gleich ob Sie in alle oder nur in bestimmte Netze flat telefonieren oder highspeed surfen möchten mit den neuen Max-Flat- und Relaxtarifen wählen Sie Ihr passendes Angebot,",,,s,,,,0,34,,15,,,,0.6666666667,,,,,,,,,
5,6,1,483,Und für alle die noch mehr inklusive haben möchten sind die Kombiflat- und,"Aktueller Tarif,",,s u,,0,,1,13,2,5,5,,0.5,,,,,,,,,,
5,6,1,490,"Hm Xtra-Tarife, Wählen Sie nun bitte eins der folgenden Tarifthemen aus, Kurzinfo Preise Detailinfos oder Optionen,",,,s,,,,0,16,,11,,INFO ASKFORINFO,,0.5,,,,,,,0,1,0
5,6,1,501,,"Mein aktueller Tarif,",,u,,0,,0,,3,,1,,0.6666666667,,,,,,,,,,
5,6,1,504,"Gut Xtra-Tarife, Wählen Sie nun bitte eins der folgenden Tarifthemen aus,",,,s,,,,0,11,,5,,ASKFORINFO,,0.6666666667,,,,,,,0,0,0
5,6,1,509,Kurzinfo,"Aha,",,s u,,0,,1,1,1,2,2,INFO,0,,,,,,,,0,1,0
5,6,1,511,Preise Detailinfos oder,,,s,,,,0,3,,2,,,,0,,,,,,,,,
5,6,1,513,"Optionen,","Hm,",,s u,,0,,1,1,1,3,3,,0,,16,0,0.4479166667,15.625,4,20.4166666667,,,
6,6,1,0,"#NS Herzlich Willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen,",,,s,,,,0,39,,17,,WELCOME NAV,,,,,,,,,0,0,0
6,6,1,17,Wenn Sie wollen unterbrechen Sie mi-,"Tarif buchen,",tarif buchen,s u,,62,23,1,6,2,2,2,,0,,,,,,,,,,
6,6,1,23,"Ihr derzeitiger Tarif ist Xtra Click, In welchen unserer aktuellen Tarife möchten Sie wechseln? Sagen Sie bitte entweder Tarif Xtra Nonstop oder Tarif Xtra Card, Wenn Sie mehr über die Tarife wissen wollen sagen Sie Tarifinformation,",,,s,,,,0,36,,17,,INFO ASKFORINFO,,0,,,,,,,0,1,0
6,6,1,40,,"Tarifinformation,",tarif information,u,,59,46,0,,1,,2,,1,,,,,,,,,,
6,6,1,45,"Xtra Nonstop Xtra Card und Xtra Click, Das sind die Tarife für unsere Xtra-Kunden, Nutzen Sie mit dem Tarif Xtra Nonstop die Vorteile der Option Xtra Nonstop Plus und der Xtra S_ M_ S_ Sparoption S_ für besonders günstige Gespräche und S_ M_ S_, Übrigens in allen drei Tarifen können Sie die Option Xtra Weekend für kostenfreie Telefonate am Wochenende hinzubuchen, In welchen unserer aktuellen Tarife möchten Sie wechseln? Sagen Sie bitte entweder Tarif Xtra Nonstop oder Tarif Xtra Card,",,,s,,,,0,80,,35,,ASKFORINFO,,1,,,,,,,0,0,0
6,6,1,80,Sie gelange-,"Tarif Xtra Nonstop,",tarif xtra nonstop,u s,,67,83,1,2,3,2,2,,0,,,,,,,,,,
6,6,1,84,"Bevor ich Sie gleich um Bestätigung bitte habe ich noch einen Hinweis, Bei Buchung des Tarifs Xtra Nonstop wird automatisch die Tarifoption Xtra Nonstop Plus aktiviert, Ihr Vorteil ab der zweiten Gesprächsminute für null Cent telefonieren und ab der zweiten S_ M_ S_ pro Tag auch für null Cent simsen, Der monatlich Optionspreis in Höhe von einem Euro neunundvierzig wird von Ihrem Xtra-Guthaben abgezogen, Sollte das Guthaben nicht ausreichen ruht die Option bis zur Wiederaufladung, Sie können die Option übrigens auch nach Ablauf eines Monats deaktivieren, Nun zu Ihrem Buchungswunsch, Der Wechsel in den Tarif Xtra Nonstop kostet vier Euro fünfundneunzig, Bitte beachten Sie dass der Tarifwechsel nur bei ausreichendem Xtra-Guthaben durchgeführt werden kann, Sie möchten jetzt in den Tarif Xtra Nonstop wechseln ist das richtig?",,,s,,,,0,126,,53,,INFO ASKCONFIRM,,0,,,,,,,0,1,1
6,6,1,137,,"Richtig,",richtig,u,,63,143,0,,1,,1,,0,,,,,,,,,,
6,6,1,144,"Vielen Dank, Sofern Sie über ein entsprechendes Xtra-Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt, In Ihrem Tarif können Sie die Tarifoption Xtra Weekend dazubuchen, Wenn Sie das möchten sagen Sie bitte Xtra Weekend aktivieren,",,,s,,,,0,38,,16,,ASKFORINFO,,0,,,,,,,0,0,0
6,6,1,160,Sie bekommen übrigens,"Xtra Weekend aktivieren,",xtra weekend aktivieren,s u,,66,164,1,3,3,2,2,,0,,,,,,,,,,
6,6,1,165,"Xtra Weekend ist noch nicht für Sie eingerichtet, Bevor ich Sie gleich um Bestätigung bitte möchte ich noch auf Folgendes hinweisen, Die Tarifoption Xtra Weekend kostet monatlich vier Euro neunundneunzig, Der Betrag wird von Ihrem Xtra-Guthaben abgezogen, Sollten Sie nicht über genügend Guthaben verfügen ruht die Option bis zur Wiederaufladung, Nun zu Ihrem Buchungswunsch, Sie möchten jetzt Xtra Weekend einrichten ist das richtig?",,,s,,,,0,63,,27,,INFO ASKCONFIRM,,0,,,,,,,0,1,1
6,6,1,192,,"Richtig,",richtig,u,,68,194,0,,1,,1,,0,,,,,,,,,,
6,6,1,195,"Vielen Dank, Sofern Sie über ein entsprechendes Xtra-Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt, #NS Sie befinden sich nun wieder am Start,",,,s,,,,0,26,,13,,NAV,,0,13,0,0.1666666667,64.1666666667,3,41.9,0,0,0
7,6,1,0,"#NS Herzlich Willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen, Wenn Sie wollen unterbrechen Sie mich einfach, Bitte nennen Sie mir jetzt Ihr Anliegen,",,,s,,,,0,53,,23,,ASKFORINFO WELCOME NAV,,,,,,,,,0,0,0
7,6,1,23,,Welche Tarife kann ich buchen?,das tarife telly buchen,u,,59,27,0,,5,,3,,0.4,,,,,,,,,,
7,6,1,28,"Der Wechsel in einen Tarif aus dem Laufzeitvertragsbereich wie zum Beispiel in einen der Max-Tarife ist hier im Kundenservice nicht möglich, Die dafür erforderlichen Formulare erhalten Sie im Internet unter W_W_W Punkt Telekom Punkt D_ E_ Schrägstrich Mobilfunk, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,53,,23,,ASKFORINFO NAV,,0.4,,,,,,,0,0,0
7,6,1,51,,"Ich möchte einen Tarif buchen,",ich mochte einen tarif buchen,u,,61,55,0,,5,,3,,0,,,,,,,,,,
7,6,1,56,"Ihr derzeitiger Tarif ist Xtra Click, In welchen unserer aktuellen Tarife möchten Sie wechseln? Sagen Sie bitte entweder Tarif Xtra Nonstop oder Tarif Xtra Card, Wenn Sie mehr über die Tarife wissen wollen",,,s,,,,0,33,,15,,INFO ASKFORINFO,,0,,,,,,,0,1,0
7,6,1,71,sagen Sie Tarifinfor-,"Tarif Xtra Nonstop,",tarif xtra nonstop,s u,,69,76,1,3,3,2,2,,0,,,,,,,,,,
7,6,1,77,"Bevor ich Sie gleich um Bestätigung bitte habe ich noch einen Hinweis, Bei Buchung des Tarifs Xtra Nonstop wird automatisch die Option Xtra Nonstop Plus aktiviert, Ihr Vorteil ab der zweiten Gesprächsminute für null Cent telefonieren und ab der zweiten S_ M_ S_ pro Tag auch für null Cent simsen, Der monatliche Optionspreis in Höhe von einem Euro neunundvierzig wird von Ihrem Xtra-Guthaben abgezogen, Sollte das Guthaben nicht ausreichen ruht die Option bis zur Wiederaufladung, Sie können die Option übrigens auch nach Ablauf eines Monats deaktivieren, Nun zu Ihrem Buchungswunsch, Der Wechsel in den Tarif Xtra Nonstop kostet vier Euro fünfundneunzig, Bitte beachten Sie dass der Tarifwechsel nur bei ausreichendem Xtra-Guthaben durchgeführt werden kann, Sie möchten jetzt in den Tarif Xtra Nonstop wechseln ist das richtig?",,,s,4,,,0,126,,52,,INFO ASKCONFIRM,,0,7,0,0.1333333333,63,1,53.6,0,1,1
7,6,1,129,,"Ja,",ja,u,,89,131,0,,1,,1,,0,,,,,,,,,,
7,6,1,132,"Vielen Dank, Sofern Sie über ein entsprechendes Xtra-Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt, In Ihrem Tarif können Sie die Tarifoption Xtra Weekend dazu buchen, Wenn Sie das möchten sagen Sie bitte Xtra Weekend aktivieren,Sie bekommen übrigens auch jederzeit genauere Infos,",,,s,,,,0,45,,19,,ASKFORINFO,,0,,,,,,,0,0,0
7,6,1,151,Sagen Sie zum Beisp-,"Aktivieren,",aktivieren,s u,,72,154,1,4,1,2,2,,0,,,,,,,,,,
7,6,1,154,"Gerne, Bitte sagen Sie mir noch was Sie ändern oder einrichten möchten, Änderungen sind möglich bei Tarif Tarifoption Xtra Nonstop Plus Xtra Weekend Xtra S_ M_ S_ Sparoptionen",,,s,,,,0,28,,14,,ASKFORINFO,,0,,,,,,,0,0,0
7,6,1,168,Xtra Da-,"Xtra Weekend,",xtra weekend,s u,,62,170,1,2,2,1,1,,0,,,,,,,,,,
7,6,1,171,"Xtra Weekend ist noch nicht für Sie eingerichtet, Bevor ich Sie gleich um Bestätigung bitte möchte ich noch auf Folgendes hinweisen, Die Tarifoption Xtra Weekend kostet monatlich vier Euro neunundneunzig, Der Betrag wird von Ihrem Xtra-Guthaben abgezogen, Sollten Sie nicht über genügend Guthaben verfügen ruht die Option bis zur Wiederaufladung, Nun zu Ihrem Buchungswunsch, Sie möchten jetzt Xtra Weekend einrichten ist das richtig?",,,s,,,,0,63,,28,,INFO ASKCONFIRM,,0,,,,,,,0,1,1
7,6,1,199,,"Ja,",ja,u,,80,200,0,,1,,0,,0,,,,,,,,,,
7,6,1,201,"Vielen Dank, Sofern Sie über ein entsprechendes Xtra-Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie",,,s,,,,0,32,,14,,NAV,,0,8,0,0,75.75,2,29,0,0,0
8,6,1,0,"#NS Herzlich Willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen, Wenn Sie wollen unterbrechen Sie mich einfach, Bitte nennen Sie mir jetzt Ihr Anliegen,",,,s,,,,0,53,,23,,ASKFORINFO WELCOME NAV,,,,,,,,,0,0,0
8,6,1,23,,"Tarife,",tarife,u,,70,25,0,,1,,1,,0,,,,,,,,,,
8,6,1,26,"Okay Tarife, Hier bei mir können Sie sich allgemein und detailliert über unsere Tarife und Optionen informieren, Für allgemeine Informationen sagen Sie bitte Infos über Tarife oder Infos über Optionen, Wenn Sie etwas Bestimmtes interessiert können Sie das auch gleich direkt in einem kurzen Satz sagen, Zum Beispiel ich möchte Informationen über den Tarif Xtra Nonstop oder ich möchte Infos zu Xtra Weekend, Was kann ich für Sie tun?",,,s,,,,0,69,,30,,ASKFORINFO,,0,,,,,,,0,0,0
8,6,1,56,,"Infos über Tarife,",infos uber tarife,u,,59,59,0,,3,,2,,0,,,,,,,,,,
8,6,1,60,"Gut Xtra-Tarife, Zunächst Ihr Status zum gewünschten Thema, Ihr derzeitiger Tarif ist Xtra Click, Wählen Sie nun bitte eins der folgenden Tarifthemen aus, Kurzinfo Preise Detailinfos oder Optionen,",,,s,,,,0,28,,17,,INFO ASKFORINFO DETAILS,,0,,,,,,,0,1,0
8,6,1,77,,"Kurzinfo,",kurz infos,u,,71,82,0,,1,,3,,0.5,,,,,,,,,,
8,6,1,83,"Xtra Nonstop Xtra Card und Xtra Click, Das sind die Tarife für unsere Xtra-Kunden, Nutzen Sie mit dem Tarif Xtra Nonstop die Vorteile der Option Xtra Nonstop Plus und der Xtra S_ M_ S_ Sparoption S_ für besonders günstige Gespräche und S_ M_ S_, Übrigens in allen drei Tarifen können Sie die Option Xtra Weekend für kostenfreie Telefonate am Wochenende hinzubuchen, Wünschen Sie zu diesem Thema noch zusätzliche Informationen?",,,s,,,,0,69,,30,,,,0.5,,,,,,,,,
8,6,1,113,,"Ja,",ja,u,,75,118,0,,1,,1,,0,,,,,,,,,,
8,6,1,119,"Wählen Sie nun bitte eins der folgenden Tarifthemen aus, Preise Detailinfos oder Optionen,",,,s,,,,0,13,,9,,ASKFORINFO,,0,,,,,,,0,0,0
8,6,1,128,,"Preise,",preise,u,,74,130,0,,1,,1,,0,,,,,,,,,,
8,6,1,131,"Die Preise der Tarife Xtra Nonstop Xtra Card und Xtra Click im Überblick, Im Tarif Xtra Nonstop telefonieren Sie für neunundzwanzig Cent die Minute in alle Netze, Und noch günstiger wird es mit der Option Xtra Nonstop Plus, Damit fallen ab der zweiten Minute keine Kosten mehr an für Inlandsgespräche ins Telekom-Mobilfunknetz und ins Festnetz, Und ab der zweiten bis zur einhundertsten S_ M_ S_ am Tag ist S_ M_ S_ Versenden netzintern kostenfrei, Ohne die Option Xtra Nonstop Plus kostet jede S_ M_ S_ neunzehn Cent, Folgende Preise gelten für den Tarif Xtra Card, Gespräche ins Telekom Mobilfunknetz und zur Mobilbox fünf Cent in alle anderen Netze fünfzehn Cent, S_ M_ S_ netzintern fünf Cent und in andere Netze neunzehn Cent, Und jetzt noch die Preise für den Tarif Xtra Click, Gespräche im Telekom Mobilfunknetz fünf Cent Telefonate ins Festnetz sowie zu anderen deutschen Mobilfunknetzen fünfzehn Cent die Minute, S_ M_ S_ netzintern fünf Cent und in andere Netze fünfzehn Cent, Möchten Sie die Preise noch einmal hören sagen Sie jetzt bitte wiederholen, Wünschen Sie zu diesem Thema noch zusätzliche Informationen?",,,s,,,,0,182,,79,,SORRY DETAILS,,0,,,,,,,1,0,0
8,6,1,210,,"Nein,",nein,u,,81,213,0,,1,,1,,0,,,,,,,,,,
8,6,1,215,"Sie können auch gleich hier in einen dieser Tarife wechseln,",,,s,,,,0,10,,5,,INFO,,0,,,,,,,0,1,0
8,6,1,220,#NS,"Buchen,",buchen,u s,,64,224,1,1,1,1,1,,0,,,,,,,,,,
8,6,1,225,"In welchen unserer aktuellen Tarife möchten Sie wechseln? Sagen Sie bitte entweder Tarif Xtra Nonstop oder Tarif Xtra Card, Wenn Sie mehr über die Tarife wissen wollen sagen Sie Tarifinformation,",,,s,,,,0,30,,15,,ASKFORINFO,,0,,,,,,,0,0,0
8,6,1,240,,"Tarif Xtra Card,",,u,,0,,0,,3,,2,,0.6666666667,,,,,,,,,,
8,6,1,244,"Der Wechsel in den Tarif Xtra Card kostet vier Euro fünfundneunzig, Bitte beachten Sie dass der Tarifwechsel nur bei ausreichendem Xtra-Guthaben durchgeführt werden kann, Sie möchten jetzt in den Tarif Xtra Card wechseln, Ist das richtig?",,,s,,,,0,36,,16,,INFO ASKCONFIRM,,0.6666666667,,,,,,,0,1,1
8,6,1,260,,"Ja,",ja,u,,67,263,0,,1,,1,,0,,,,,,,,,,
8,6,1,264,"Vielen Dank, Sofern Sie über ein entsprechendes Xtra-Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,33,,14,,ASKFORINFO NAV,,0,,,,,,,0,0,0
8,6,1,278,,"Optionen,",,u,,0,,0,,1,,2,,0,,,,,,,,,,
8,6,1,281,"Xtra Weekend ist noch nicht für Sie eingerichtet, Gut, Möchten Sie die Einstellung einer Tarifoption ändern oder Informationen zu Tarifoptionen? Sie gelangen wieder an den Start de Sprachportals wenn Sie Hauptmenü sagen,",,,s,,,,0,32,,16,,INFO ASKFORINFO NAV,,0,,,,,,,0,1,0
8,6,1,297,,"Information,",information,u,,69,300,0,,1,,2,,0,,,,,,,,,,
8,6,1,350,Wünschen Sie zu d-,"Hauptmenü,",hauptmenu,s u,,76,352,1,4,1,1,1,,0,0,,,,,,,,,
8,6,1,354,"Damit kehren Sie zurück ins Hauptmenü, Vorab aber noch ein Hinweis, Wenn Sie eine dieser Optionen gleich hier einrichten möchten sagen Sie einfach buchen,",,,s,,,,0,24,,10,,INFO ASKFORINFO NAV,,0,,,,,,,0,1,0
8,6,1,364,#NS,Bu-,buchen,u s,,64,369,1,1,1,2,2,,0,,,,,,,,,,
8,6,1,366,Sie befin-,Buch-,,u s,,0,,1,2,1,1,1,,0,0,,,,,,,,,
8,6,1,372,"Okay Sie möchten eine Tarifoption einrichten, Zunächst Ihr Status, Xtra Weekend ist noch nicht für Sie eingerichtet, Okay soweit Ihr Status, Möchten Sie Xtra Weekend nun buchen? Möchten Sie mehr darüber wissen sagen Sie bitte Information, Ändern können Sie zudem die Einstellungen von Xtra Roaming T-Mobile Weltweit für Xtra-Kunden Xtra Data oder Xtra Web'n'Walk Starter,",,,s,2,,,0,55,,34,,INFO ASKCONFIRM,,0,27,1,0.0833333333,55,4,37.7647058824,0,1,1
8,6,1,406,,"Nonstop Plus,",,u,2,0,,0,,2,,2,,0.5,,1,0,,0,0,,,,
8,6,1,410,"Mit Ihrem derzeitigen Tarif können Sie Xtra Nonstop Plus nicht nutzen, Diese Tarifoption ist nur in unserem aktuellen Tarif Xtra Nonstop zubuchbar, Wenn Sie jetzt in diesen Tarif wechseln wollen sagen Sie einfach buchen, Was kann ich für Sie tun?",,,s,,,,0,40,,17,,INFO ASKFORINFO ASKCONFIRM,,0.5,,,,,,,0,1,1
8,6,1,427,,"Tarifoption,",tarif option,u,,63,430,0,,1,,2,,1,,,,,,,,,,
8,6,1,433,"Okay Sie möchten eine Tarifoption einrichten, Zunächst Ihr Status, Xtra Weekend ist noch nicht für Sie eingerichtet, Okay soweit Ihr Status, Möchten Sie Xtra Weekend nun buchen?",,,s,,,,0,27,,15,,INFO ASKCONFIRM,,1,,,,,,,0,1,1
8,6,1,448,,"Ja,",,u,,0,,0,,1,,1,,0,,,,,,,,,,
8,6,1,451,"Bevor ich Sie gleich um Bestätigung bitte möchte ich noch auf Folgendes hinweisen, Die Tarifoption Xtra Weekend kostet monatlich vier Euro neunundneunzig, Der Betrag wird von Ihrem Xtra-Guthaben abgezogen, Sollten Sie nicht über genügend Guthaben verfügen ruht die Option bis zur Wiederaufladung, Nun zu Ihrem Buchungswunsch, Sie möchten jetzt Xtra Weekend einrichten ist das richtig?",,,s,,,,0,55,,24,,ASKCONFIRM,,0,,,,,,,0,0,1
8,6,1,475,,"Ja,",,u,,0,,0,,1,,1,,0,,,,,,,,,,
8,6,1,478,"Vielen Dank, Sofern Sie über ein entsprechendes Xtra-Guthaben verfügen wird die gewünschte Änderung in Kürze für Sie durchgeführt, #NS",,,s,,,,0,19,,9,,,,0,7,0,0.375,21,0,35.25,,,
9,6,1,0,"#NS Herzlich Willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Sie können bei mir wie bei einem Kundenberater Ihre Tarifeinstellungen ändern und sich informieren, Sie steuern mich indem Sie mit mir sprechen, Wenn Sie wollen unterbrechen Sie mich einfach, Bitte nennen Sie mir jetzt Ihr Anliegen,",,,s,,,,0,53,,24,,ASKFORINFO WELCOME NAV,,,,,,,,,0,0,0
9,6,1,24,,"Tarife,",,u,,0,,0,,1,,2,,0,,,,,,,,,,
9,6,1,27,"Okay Tarife, Hier bei mir können Sie sich allgemein und detailliert über unsere Tarife und Optionen informieren, Für allgemeine Informationen sagen Sie bitte Infos über Tarife",,,s,,,,0,26,,13,,,,0,,,,,,,,,
9,6,1,40,oder In-,"Infos über Tarife,",,s u,,0,,1,2,3,2,2,,0.6666666667,,,,,,,,,,
9,6,1,43,"Gut Xtra-Tarife, Zunächst Ihr Status zum gewünschten Thema, Ihr derzeitiger Tarif ist Xtra Click, Wählen Sie nun bitte eins der folgenden Tarifthemen aus, Kurzinfo Preise Detailinfos oder Optionen,",,,s,,,,0,28,,18,,INFO ASKFORINFO DETAILS,,0.6666666667,,,,,,,0,1,0
9,6,1,61,,"Kurzinfos,",,u,,0,,0,,1,,2,,0.5,,,,,,,,,,
9,6,1,64,"Xtra Nonstop Xtra Card und Xtra Click, Das sind die Tarife für unsere Xtra-Kunden, Nutzen Sie mit dem Tarif Xtra Nonstop die Vorteile der Option Xtra Nonstop Plus und der Xtra S_ M_ S_ Sparoption S_ für besonders günstige Gespräche und S_ M_ S_, Übrigens in allen drei Tarifen können Sie die Option Xtra Weekend für kostenfreie Telefonate am Wochenende hinzubuchen, Wünschen Sie zu diesem Thema noch zusätzliche Informationen?",,,s,,,,0,69,,32,,,,0.5,,,,,,,,,
9,6,1,96,,"Nein,",,u,,0,,0,,1,,1,,0,,,,,,,,,,
9,6,1,98,"Sie können auch gleich hier in einen dieser Tarife wechseln, Sagen Sie dazu einfach buchen, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,30,,13,,INFO ASKFORINFO NAV,,0,,,,,,,0,1,0
9,6,1,111,,"Tarife,",,u,,0,,0,,1,,2,,0,,,,,,,,,,
9,6,1,114,"Okay Tarife, Hier bei mir können Sie sich allgemein und detailliert über unsere Tarife und Optionen informieren, Für allgemeine Informationen sagen Sie bitte Infos über Tarife oder Infos über Optionen, Wenn Sie etwas bestimmtes interessiert können Sie das auch gleich direkt in einem kurzen Satz sagen, Zum Beispiel ich möchte Informationen über den Tarif Xtra Nonstop oder ich möchte Infos zu Xtra Weekend, Was kann ich für Sie tun?",,,s,,,,0,69,,32,,ASKFORINFO,,0,,,,,,,0,0,0
9,6,1,146,,"Informationen zu Tarifen,",,u,,0,,0,,3,,2,,0.6666666667,,,,,,,,,,
9,6,1,151,"Okay Xtra-Tarife, Zunächst Ihr Status zum gewünschten Thema, Ihr derzeitiger Tarif ist Xtra Click, Wählen Sie nun bitte eins der folgenden Tarifthemen aus, Kurzinfo Preise Detailinfos oder Optionen,",,,s,4,,,0,28,,11,,INFO ASKFORINFO DETAILS,,0.6666666667,13,0,0.3055555556,0,1,38.125,0,1,0
9,6,1,162,,"Kurzinfos,",,u,4,0,,0,,1,,1,,0.5,,1,0,,0,0,,,,
9,6,1,165,"Xtra Nonstop Xtra Card und Xtra Click, Das sind die Tarife für unsere Xtra-Kunden, Nutzen Sie mit dem Tarif Xtra Nonstop die Vorteile der Option Xtra Nonstop Plus und der Xtra S_ M_ S_ Sparoption S_ für besonders günstige Gespräche und S_ M_ S_, Übrigens in allen drei Tarifen können Sie die Option Xtra Weekend für kostenfreie Telefonate am Wochenende hinzubuchen, Wünschen Sie zu diesem Thema noch zusätzliche Informationen?",,,s,,,,0,69,,32,,,,0.5,,,,,,,,,
9,6,1,197,,"Xtra Card,",optionen,u,,78,202,0,,2,,2,,0.5,,,,,,,,,,
9,6,1,201,"Hm Tarif Xtra Card, Wählen Sie bitte eines der folgenden Tarifthemen aus, Kurzinfo Preise Detailinfos oder Optionen,",,,s,4,,,0,17,,11,,INFO ASKFORINFO,,0.5,3,0,0.5,78,0,43,0,1,0
9,6,1,212,,"Optionen,",,u,,0,,0,,1,,1,,0,,,,,,,,,,
9,6,1,214,"Okay Xtra Optionen, Mit diesen Optionen können Sie Ihren Tarif individuell gestalten, Hier ein Überblick, Sollte Sie eine der Optionen besonders interessieren sagen Sie mir einfach das entsprechende Stichwort, Xtra Nonstop Plus, Nur die erste Minute und die erste S_ M_ S_ am Tag bezahlen buchbar in den meisten Xtra Tarifen, Xtra Weekend am Wochenende für null Cent telefonieren, Xtra S_ M_ S_ Sparoptionen schon ab fünf Cent S_ M_ S_ versenden, Die Datenoption Xtra Web and Walk Starter Surfen für nur neun Cent pro Minute, Die Roamingoptionen Smart Traveller Prepaid und T-Mobile weltweit für Xtra Kunden telefonieren Sie auch im Ausland bequem und kostengünstig, Wünschen Sie zu diesem Thema noch zusätzliche Informationen?",,,s,,,,0,113,,51,,ASKFORINFO,,0,,,,,,,0,0,0
9,6,1,265,,"Nein,",,u,,0,,0,,1,,1,,0,,,,,,,,,,
9,6,1,270,"Sie können jetzt auch gleich hier in diesen Tarif wechseln, Sagen Sie dazu einfach buchen, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,30,,14,,INFO ASKFORINFO NAV,,0,,,,,,,0,1,0
9,6,1,284,,"Xtra Card buchen,",,u,,0,,0,,3,,2,,0.6666666667,,,,,,,,,,
9,6,1,292,"Der Wechsel in den Tarif Xtra Card kostet vier Euro fünfundneunzig, Bitte beachten Sie dass der Tarifwechsel nur bei ausreichendem Xtra-Guthaben durchgeführt werden kann, Sie möchten jetzt in den Tarif Xtra Card wechseln ist das richtig?",,,s,,,,0,36,,16,,INFO ASKCONFIRM,,0.6666666667,,,,,,,0,1,1
